product_id,product_name,variant_sku,variant_name,technical_spec,product_type,unit,stock,pack_quantity,availability,ashkan_url,price,image_1,image_2,product_pack_quantity,variant_count,total_product_stock,product_availability,main_image,display_status
6190010,سبد رخت اوکیا,619001001,سبد رخت اوکیا صورتی,12,محصول نهایی,بسته,19.0,12.0,موجود,https://ashkanplastic.com/product/6190010/,,,,12.0,5,168.0,موجود,,فعال
6190010,سبد رخت اوکیا,619001002,سبد رخت اوکیا طوسی,12,محصول نهایی,بسته,40.0,12.0,موجود,https://ashkanplastic.com/product/6190010/,,,,12.0,5,168.0,موجود,,فعال
6190010,سبد رخت اوکیا,619001007,سبد رخت اوکیا کرپ,12,محصول نهایی,بسته,54.0,12.0,موجود,https://ashkanplastic.com/product/6190010/,,,,12.0,5,168.0,موجود,,فعال
6190010,سبد رخت اوکیا,619001017,سبد رخت اوکیا موکا,12,محصول نهایی,بسته,29.0,12.0,موجود,https://ashkanplastic.com/product/6190010/,,,,12.0,5,168.0,موجود,,فعال
6190010,سبد رخت اوکیا,619001009,سبد رخت اوکیا وانیلی,12,محصول نهایی,بسته,26.0,12.0,موجود,https://ashkanplastic.com/product/6190010/,,,,12.0,5,168.0,موجود,,فعال
6195010,سبد رخت آنالیا بزرگ,619501001,سبد رخت آنالیا بزرگ صورتی,12,محصول نهایی,بسته,36.0,6.0,موجود,https://ashkanplastic.com/product/6195010/,,,,6.0,5,220.0,موجود,,فعال
6195010,سبد رخت آنالیا بزرگ,619501002,سبد رخت آنالیا بزرگ طوسی,12,محصول نهایی,بسته,59.0,6.0,موجود,https://ashkanplastic.com/product/6195010/,,,,6.0,5,220.0,موجود,,فعال
6195010,سبد رخت آنالیا بزرگ,619501007,سبد رخت آنالیا بزرگ کرپ,12,محصول نهایی,بسته,41.0,6.0,موجود,https://ashkanplastic.com/product/6195010/,,,,6.0,5,220.0,موجود,,فعال
6195010,سبد رخت آنالیا بزرگ,619501017,سبد رخت آنالیا بزرگ موکا,12,محصول نهایی,بسته,54.0,6.0,موجود,https://ashkanplastic.com/product/6195010/,,,,6.0,5,220.0,موجود,,فعال
6195010,سبد رخت آنالیا بزرگ,619501009,سبد رخت آنالیا بزرگ وانیلی,12,محصول نهایی,بسته,30.0,6.0,موجود,https://ashkanplastic.com/product/6195010/,,,,6.0,5,220.0,موجود,,فعال
6196010,سبد رخت آنالیا سوپر,619601001,سبد رخت آنالیا سوپر صورتی,12,محصول نهایی,بسته,27.0,6.0,موجود,https://ashkanplastic.com/product/6196010/,,,,6.0,5,197.0,موجود,,فعال
6196010,سبد رخت آنالیا سوپر,619601002,سبد رخت آنالیا سوپر طوسی,12,محصول نهایی,بسته,39.0,6.0,موجود,https://ashkanplastic.com/product/6196010/,,,,6.0,5,197.0,موجود,,فعال
6196010,سبد رخت آنالیا سوپر,619601007,سبد رخت آنالیا سوپر کرپ,12,محصول نهایی,بسته,61.0,6.0,موجود,https://ashkanplastic.com/product/6196010/,,,,6.0,5,197.0,موجود,,فعال
6196010,سبد رخت آنالیا سوپر,619601017,سبد رخت آنالیا سوپر موکا,12,محصول نهایی,بسته,37.0,6.0,موجود,https://ashkanplastic.com/product/6196010/,,,,6.0,5,197.0,موجود,,فعال
6196010,سبد رخت آنالیا سوپر,619601009,سبد رخت آنالیا سوپر وانیلی,12,محصول نهایی,بسته,33.0,6.0,موجود,https://ashkanplastic.com/product/6196010/,,,,6.0,5,197.0,موجود,,فعال
6193010,سبد رخت آنالیا کوچک,619301001,سبد رخت آنالیا کوچک صورتی,12,محصول نهایی,بسته,36.083333,12.0,موجود,https://ashkanplastic.com/product/6193010/,,,,12.0,5,287.08333300000004,موجود,,فعال
6193010,سبد رخت آنالیا کوچک,619301002,سبد رخت آنالیا کوچک طوسی,12,محصول نهایی,بسته,63.0,12.0,موجود,https://ashkanplastic.com/product/6193010/,,,,12.0,5,287.08333300000004,موجود,,فعال
6193010,سبد رخت آنالیا کوچک,619301007,سبد رخت آنالیا کوچک کرپ,12,محصول نهایی,بسته,82.0,12.0,موجود,https://ashkanplastic.com/product/6193010/,,,,12.0,5,287.08333300000004,موجود,,فعال
6193010,سبد رخت آنالیا کوچک,619301017,سبد رخت آنالیا کوچک موکا,12,محصول نهایی,بسته,57.0,12.0,موجود,https://ashkanplastic.com/product/6193010/,,,,12.0,5,287.08333300000004,موجود,,فعال
6193010,سبد رخت آنالیا کوچک,619301009,سبد رخت آنالیا کوچک وانیلی,12,محصول نهایی,بسته,49.0,12.0,موجود,https://ashkanplastic.com/product/6193010/,,,,12.0,5,287.08333300000004,موجود,,فعال
6194010,سبد رخت آنالیا متوسط,619401001,سبد رخت آنالیا متوسط صورتی,12,محصول نهایی,بسته,34.0,12.0,موجود,https://ashkanplastic.com/product/6194010/,,,,12.0,5,236.0,موجود,,فعال
6194010,سبد رخت آنالیا متوسط,619401002,سبد رخت آنالیا متوسط طوسی,12,محصول نهایی,بسته,56.0,12.0,موجود,https://ashkanplastic.com/product/6194010/,,,,12.0,5,236.0,موجود,,فعال
6194010,سبد رخت آنالیا متوسط,619401007,سبد رخت آنالیا متوسط کرپ,12,محصول نهایی,بسته,47.0,12.0,موجود,https://ashkanplastic.com/product/6194010/,,,,12.0,5,236.0,موجود,,فعال
6194010,سبد رخت آنالیا متوسط,619401017,سبد رخت آنالیا متوسط موکا,12,محصول نهایی,بسته,59.0,12.0,موجود,https://ashkanplastic.com/product/6194010/,,,,12.0,5,236.0,موجود,,فعال
6194010,سبد رخت آنالیا متوسط,619401009,سبد رخت آنالیا متوسط وانیلی,12,محصول نهایی,بسته,40.0,12.0,موجود,https://ashkanplastic.com/product/6194010/,,,,12.0,5,236.0,موجود,,فعال
6110010,سبد رخت سیب 2000,611001001,سبد رخت سیب 2000 صورتی,12,محصول نهایی,بسته,0.0,12.0,ناموجود,https://ashkanplastic.com/product/6110010/,,,,12.0,5,310.083333,موجود,,فعال
6110010,سبد رخت سیب 2000,611001002,سبد رخت سیب 2000 طوسی,12,محصول نهایی,بسته,90.083333,12.0,موجود,https://ashkanplastic.com/product/6110010/,,,,12.0,5,310.083333,موجود,,فعال
6110010,سبد رخت سیب 2000,611001007,سبد رخت سیب 2000 کرپ,12,محصول نهایی,بسته,73.0,12.0,موجود,https://ashkanplastic.com/product/6110010/,,,,12.0,5,310.083333,موجود,,فعال
6110010,سبد رخت سیب 2000,611001017,سبد رخت سیب 2000 موکا,12,محصول نهایی,بسته,67.0,12.0,موجود,https://ashkanplastic.com/product/6110010/,,,,12.0,5,310.083333,موجود,,فعال
6110010,سبد رخت سیب 2000,611001009,سبد رخت سیب 2000 وانیلی,12,محصول نهایی,بسته,80.0,12.0,موجود,https://ashkanplastic.com/product/6110010/,,,,12.0,5,310.083333,موجود,,فعال
6110012,سبد رخت سیب 4000,611001201,سبد رخت سیب 4000 صورتی,12,محصول نهایی,بسته,0.0,12.0,ناموجود,https://ashkanplastic.com/product/6110012/,,,,12.0,5,453.166667,موجود,,فعال
6110012,سبد رخت سیب 4000,611001202,سبد رخت سیب 4000 طوسی,12,محصول نهایی,بسته,138.0,12.0,موجود,https://ashkanplastic.com/product/6110012/,,,,12.0,5,453.166667,موجود,,فعال
6110012,سبد رخت سیب 4000,611001207,سبد رخت سیب 4000 کرپ,12,محصول نهایی,بسته,87.166667,12.0,موجود,https://ashkanplastic.com/product/6110012/,,,,12.0,5,453.166667,موجود,,فعال
6110012,سبد رخت سیب 4000,611001217,سبد رخت سیب 4000 موکا,12,محصول نهایی,بسته,121.0,12.0,موجود,https://ashkanplastic.com/product/6110012/,,,,12.0,5,453.166667,موجود,,فعال
6110012,سبد رخت سیب 4000,611001209,سبد رخت سیب 4000 وانیلی,12,محصول نهایی,بسته,107.0,12.0,موجود,https://ashkanplastic.com/product/6110012/,,,,12.0,5,453.166667,موجود,,فعال
6110014,سبد رخت سیب 6000,611001401,سبد رخت سیب 6000 صورتی,12,محصول نهایی,بسته,25.0,12.0,موجود,https://ashkanplastic.com/product/6110014/,,,,12.0,5,258.166667,موجود,,فعال
6110014,سبد رخت سیب 6000,611001402,سبد رخت سیب 6000 طوسی,12,محصول نهایی,بسته,57.0,12.0,موجود,https://ashkanplastic.com/product/6110014/,,,,12.0,5,258.166667,موجود,,فعال
6110014,سبد رخت سیب 6000,611001407,سبد رخت سیب 6000 کرپ,12,محصول نهایی,بسته,89.166667,12.0,موجود,https://ashkanplastic.com/product/6110014/,,,,12.0,5,258.166667,موجود,,فعال
6110014,سبد رخت سیب 6000,611001417,سبد رخت سیب 6000 موکا,12,محصول نهایی,بسته,33.0,12.0,موجود,https://ashkanplastic.com/product/6110014/,,,,12.0,5,258.166667,موجود,,فعال
6110014,سبد رخت سیب 6000,611001409,سبد رخت سیب 6000 وانیلی,12,محصول نهایی,بسته,54.0,12.0,موجود,https://ashkanplastic.com/product/6110014/,,,,12.0,5,258.166667,موجود,,فعال
6110016,سبد رخت سیب 8000,611001601,سبد رخت سیب 8000 صورتی,12,محصول نهایی,بسته,0.0,6.0,ناموجود,https://ashkanplastic.com/product/6110016/,,,,6.0,5,178.0,موجود,,فعال
6110016,سبد رخت سیب 8000,611001602,سبد رخت سیب 8000 طوسی,12,محصول نهایی,بسته,45.0,6.0,موجود,https://ashkanplastic.com/product/6110016/,,,,6.0,5,178.0,موجود,,فعال
6110016,سبد رخت سیب 8000,611001607,سبد رخت سیب 8000 کرپ,12,محصول نهایی,بسته,50.0,6.0,موجود,https://ashkanplastic.com/product/6110016/,,,,6.0,5,178.0,موجود,,فعال
6110016,سبد رخت سیب 8000,611001617,سبد رخت سیب 8000 موکا,12,محصول نهایی,بسته,34.0,6.0,موجود,https://ashkanplastic.com/product/6110016/,,,,6.0,5,178.0,موجود,,فعال
6110016,سبد رخت سیب 8000,611001609,سبد رخت سیب 8000 وانیلی,12,محصول نهایی,بسته,49.0,6.0,موجود,https://ashkanplastic.com/product/6110016/,,,,6.0,5,178.0,موجود,,فعال
6310810,سبد سبزی 2رنگ سیب,631081002,سبد سبزی 2رنگ سیب طوسی,12,محصول نهایی,بسته,52.0,96.0,موجود,https://ashkanplastic.com/product/6310810/,,,,96.0,4,174.0,موجود,,فعال
6310810,سبد سبزی 2رنگ سیب,631081007,سبد سبزی 2رنگ سیب کرپ,12,محصول نهایی,بسته,38.0,96.0,موجود,https://ashkanplastic.com/product/6310810/,,,,96.0,4,174.0,موجود,,فعال
6310810,سبد سبزی 2رنگ سیب,631081017,سبد سبزی 2رنگ سیب موکا,12,محصول نهایی,بسته,33.0,96.0,موجود,https://ashkanplastic.com/product/6310810/,,,,96.0,4,174.0,موجود,,فعال
6310810,سبد سبزی 2رنگ سیب,631081009,سبد سبزی 2رنگ سیب وانیلی,12,محصول نهایی,بسته,51.0,96.0,موجود,https://ashkanplastic.com/product/6310810/,,,,96.0,4,174.0,موجود,,فعال
6310510,سبد سبزی 4گوش سیب,631051001,سبد سبزی 4گوش سیب صورتی,12,محصول نهایی,بسته,6.0,120.0,موجود,https://ashkanplastic.com/product/6310510/,,,,120.0,5,169.0,موجود,,فعال
6310510,سبد سبزی 4گوش سیب,631051002,سبد سبزی 4گوش سیب طوسی,12,محصول نهایی,بسته,45.0,120.0,موجود,https://ashkanplastic.com/product/6310510/,,,,120.0,5,169.0,موجود,,فعال
6310510,سبد سبزی 4گوش سیب,631051007,سبد سبزی 4گوش سیب کرپ,12,محصول نهایی,بسته,40.0,120.0,موجود,https://ashkanplastic.com/product/6310510/,,,,120.0,5,169.0,موجود,,فعال
6310510,سبد سبزی 4گوش سیب,631051017,سبد سبزی 4گوش سیب موکا,12,محصول نهایی,بسته,39.0,120.0,موجود,https://ashkanplastic.com/product/6310510/,,,,120.0,5,169.0,موجود,,فعال
6310510,سبد سبزی 4گوش سیب,631051009,سبد سبزی 4گوش سیب وانیلی,12,محصول نهایی,بسته,39.0,120.0,موجود,https://ashkanplastic.com/product/6310510/,,,,120.0,5,169.0,موجود,,فعال
6390011,سبد سبزی آوا,639001110,سبد سبزی آوا الوان,12,محصول نهایی,کارتن,116.0,72.0,موجود,https://ashkanplastic.com/product/6390011/,,,,72.0,1,116.0,موجود,,فعال
6330510,سبد سبزی چهارگوش اپل تاپ,633051010,سبد سبزی چهارگوش اپل تاپ الوان,12,محصول نهایی,بسته,0.0,120.0,ناموجود,https://ashkanplastic.com/product/6330510/,,,,120.0,1,0.0,ناموجود,,فعال
6310010,سبد سبزی سیب,631001001,سبد سبزی سیب صورتی,12,محصول نهایی,بسته,1.0,120.0,موجود,https://ashkanplastic.com/product/6310010/,,,,120.0,5,251.0,موجود,,فعال
6310010,سبد سبزی سیب,631001002,سبد سبزی سیب طوسی,12,محصول نهایی,بسته,67.0,120.0,موجود,https://ashkanplastic.com/product/6310010/,,,,120.0,5,251.0,موجود,,فعال
6310010,سبد سبزی سیب,631001007,سبد سبزی سیب کرپ,12,محصول نهایی,بسته,66.0,120.0,موجود,https://ashkanplastic.com/product/6310010/,,,,120.0,5,251.0,موجود,,فعال
6310010,سبد سبزی سیب,631001017,سبد سبزی سیب موکا,12,محصول نهایی,بسته,71.0,120.0,موجود,https://ashkanplastic.com/product/6310010/,,,,120.0,5,251.0,موجود,,فعال
6310010,سبد سبزی سیب,631001009,سبد سبزی سیب وانیلی,12,محصول نهایی,بسته,46.0,120.0,موجود,https://ashkanplastic.com/product/6310010/,,,,120.0,5,251.0,موجود,,فعال
6800610,سبد سینک دو دسته,680061001,سبد سینک دو دسته صورتی,12,محصول نهایی,بسته,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6800610/,,,,24.0,6,385.041667,موجود,,فعال
6800610,سبد سینک دو دسته,680061002,سبد سینک دو دسته طوسی,12,محصول نهایی,بسته,108.041667,24.0,موجود,https://ashkanplastic.com/product/6800610/,,,,24.0,6,385.041667,موجود,,فعال
6800610,سبد سینک دو دسته,680061007,سبد سینک دو دسته کرپ,12,محصول نهایی,بسته,74.0,24.0,موجود,https://ashkanplastic.com/product/6800610/,,,,24.0,6,385.041667,موجود,,فعال
6800610,سبد سینک دو دسته,680061011,سبد سینک دو دسته کرم,12,محصول نهایی,بسته,4.0,24.0,موجود,https://ashkanplastic.com/product/6800610/,,,,24.0,6,385.041667,موجود,,فعال
6800610,سبد سینک دو دسته,680061017,سبد سینک دو دسته موکا,12,محصول نهایی,بسته,110.0,24.0,موجود,https://ashkanplastic.com/product/6800610/,,,,24.0,6,385.041667,موجود,,فعال
6800610,سبد سینک دو دسته,680061009,سبد سینک دو دسته وانیلی,12,محصول نهایی,بسته,89.0,24.0,موجود,https://ashkanplastic.com/product/6800610/,,,,24.0,6,385.041667,موجود,,فعال
6800110,سبد سینک گرد,680011001,سبد سینک گرد صورتی,12,محصول نهایی,بسته,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6800110/,,,,24.0,5,253.0,موجود,,فعال
6800110,سبد سینک گرد,680011002,سبد سینک گرد طوسی,12,محصول نهایی,بسته,53.0,24.0,موجود,https://ashkanplastic.com/product/6800110/,,,,24.0,5,253.0,موجود,,فعال
6800110,سبد سینک گرد,680011007,سبد سینک گرد کرپ,12,محصول نهایی,بسته,63.0,24.0,موجود,https://ashkanplastic.com/product/6800110/,,,,24.0,5,253.0,موجود,,فعال
6800110,سبد سینک گرد,680011017,سبد سینک گرد موکا,12,محصول نهایی,بسته,63.0,24.0,موجود,https://ashkanplastic.com/product/6800110/,,,,24.0,5,253.0,موجود,,فعال
6800110,سبد سینک گرد,680011009,سبد سینک گرد وانیلی,12,محصول نهایی,بسته,74.0,24.0,موجود,https://ashkanplastic.com/product/6800110/,,,,24.0,5,253.0,موجود,,فعال
6235510,سبد میوه چهارگوش اپل تاپ بزرگ,623551001,سبد میوه چهارگوش اپل تاپ بزرگ صورتی,12,محصول نهایی,بسته,0.0,60.0,ناموجود,https://ashkanplastic.com/product/6235510/,,,,60.0,1,0.0,ناموجود,,فعال
6233510,سبد میوه چهارگوش اپل تاپ کوچک,623351010,سبد میوه چهارگوش اپل تاپ کوچک الوان,12,محصول نهایی,بسته,48.0,72.0,موجود,https://ashkanplastic.com/product/6233510/,,,,72.0,1,48.0,موجود,,فعال
6200610,سبد میوه دو دسته 1,620061001,سبد میوه دو دسته 1 صورتی,12,محصول نهایی,بسته,3.0,48.0,موجود,https://ashkanplastic.com/product/6200610/,,,,48.0,3,16.0,موجود,,فعال
6200610,سبد میوه دو دسته 1,620061002,سبد میوه دو دسته 1 طوسی,12,محصول نهایی,بسته,1.0,48.0,موجود,https://ashkanplastic.com/product/6200610/,,,,48.0,3,16.0,موجود,,فعال
6200610,سبد میوه دو دسته 1,620061009,سبد میوه دو دسته 1 وانیلی,12,محصول نهایی,بسته,12.0,48.0,موجود,https://ashkanplastic.com/product/6200610/,,,,48.0,3,16.0,موجود,,فعال
6200612,سبد میوه دو دسته 2,620061201,سبد میوه دو دسته 2 صورتی,12,محصول نهایی,بسته,16.0,36.0,موجود,https://ashkanplastic.com/product/6200612/,,,,36.0,3,40.027778,موجود,,فعال
6200612,سبد میوه دو دسته 2,620061207,سبد میوه دو دسته 2 کرپ,12,محصول نهایی,بسته,7.027778,36.0,موجود,https://ashkanplastic.com/product/6200612/,,,,36.0,3,40.027778,موجود,,فعال
6200612,سبد میوه دو دسته 2,620061209,سبد میوه دو دسته 2 وانیلی,12,محصول نهایی,بسته,17.0,36.0,موجود,https://ashkanplastic.com/product/6200612/,,,,36.0,3,40.027778,موجود,,فعال
6200614,سبد میوه دو دسته 3,620061401,سبد میوه دو دسته 3 صورتی,12,محصول نهایی,بسته,9.0,30.0,موجود,https://ashkanplastic.com/product/6200614/,,,,30.0,3,19.0,موجود,,فعال
6200614,سبد میوه دو دسته 3,620061407,سبد میوه دو دسته 3 کرپ,12,محصول نهایی,بسته,4.0,30.0,موجود,https://ashkanplastic.com/product/6200614/,,,,30.0,3,19.0,موجود,,فعال
6200614,سبد میوه دو دسته 3,620061409,سبد میوه دو دسته 3 وانیلی,12,محصول نهایی,بسته,6.0,30.0,موجود,https://ashkanplastic.com/product/6200614/,,,,30.0,3,19.0,موجود,,فعال
6210112,سبد میوه گرد 2رنگ سیب 2 الوان,621011210,سبد میوه گرد 2رنگ سیب 2 الوان,12,محصول نهایی,بسته,1.0,,موجود,https://ashkanplastic.com/product/6210112/,,,,,1,1.0,موجود,,فعال
6214110,سبد میوه گرد متوسط سیب صورتی,621411001,سبد میوه گرد متوسط سیب صورتی,12,محصول نهایی,بسته,0.0,,ناموجود,https://ashkanplastic.com/product/6214110/,,,,,1,0.0,ناموجود,,فعال
6290020,سبد میوه یخچالی,629002001,سبد میوه یخچالی صورتی,12,محصول نهایی,بسته,5.0,24.0,موجود,https://ashkanplastic.com/product/6290020/,,,,24.0,4,11.0,موجود,,فعال
6290020,سبد میوه یخچالی,629002002,سبد میوه یخچالی طوسی,12,محصول نهایی,بسته,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6290020/,,,,24.0,4,11.0,موجود,,فعال
6290020,سبد میوه یخچالی,629002007,سبد میوه یخچالی کرپ,12,محصول نهایی,بسته,4.0,24.0,موجود,https://ashkanplastic.com/product/6290020/,,,,24.0,4,11.0,موجود,,فعال
6290020,سبد میوه یخچالی,629002009,سبد میوه یخچالی وانیلی,12,محصول نهایی,بسته,2.0,24.0,موجود,https://ashkanplastic.com/product/6290020/,,,,24.0,4,11.0,موجود,,فعال
6490011,سبد نان آوا,649001110,سبد نان آوا الوان,12,محصول نهایی,کارتن,77.0,60.0,موجود,https://ashkanplastic.com/product/6490011/,,,,60.0,1,77.0,موجود,,فعال
6410050,سبد نان باگت الوان,641005010,سبد نان باگت الوان,12,محصول نهایی,بسته,7.0,,موجود,https://ashkanplastic.com/product/6410050/,,,,,1,7.0,موجود,,فعال
6495011,سبد نظم دهنده آوا بزرگ,649501110,سبد نظم دهنده آوا بزرگ الوان,12,محصول نهایی,کارتن,92.0,24.0,موجود,https://ashkanplastic.com/product/6495011/,,,,24.0,4,92.0,موجود,,فعال
6495011,سبد نظم دهنده آوا بزرگ,649501102,سبد نظم دهنده آوا بزرگ طوسی,12,محصول نهایی,کارتن,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6495011/,,,,24.0,4,92.0,موجود,,فعال
6495011,سبد نظم دهنده آوا بزرگ,649501117,سبد نظم دهنده آوا بزرگ موکا,12,محصول نهایی,کارتن,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6495011/,,,,24.0,4,92.0,موجود,,فعال
6495011,سبد نظم دهنده آوا بزرگ,649501109,سبد نظم دهنده آوا بزرگ وانیلی,12,محصول نهایی,کارتن,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6495011/,,,,24.0,4,92.0,موجود,,فعال
6493010,سبد نظم دهنده آوا کوچک,649301010,سبد نظم دهنده آوا کوچک الوان,12,محصول نهایی,کارتن,43.0,24.0,موجود,https://ashkanplastic.com/product/6493010/,,,,24.0,4,59.0,موجود,,فعال
6493010,سبد نظم دهنده آوا کوچک,649301002,سبد نظم دهنده آوا کوچک طوسی,12,محصول نهایی,کارتن,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6493010/,,,,24.0,4,59.0,موجود,,فعال
6493010,سبد نظم دهنده آوا کوچک,649301017,سبد نظم دهنده آوا کوچک موکا,12,محصول نهایی,کارتن,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6493010/,,,,24.0,4,59.0,موجود,,فعال
6493010,سبد نظم دهنده آوا کوچک,649301009,سبد نظم دهنده آوا کوچک وانیلی,12,محصول نهایی,کارتن,16.0,24.0,موجود,https://ashkanplastic.com/product/6493010/,,,,24.0,4,59.0,موجود,,فعال
6495010,سبد نظم دهنده طبقاتی پارمیس 3,649501003,سبد نظم دهنده طبقاتی پارمیس3-سفید,12,محصول نهایی,کارتن,13.0,24.0,موجود,https://ashkanplastic.com/product/6495010/,,,,24.0,6,227.0,موجود,,فعال
6495010,سبد نظم دهنده طبقاتی پارمیس 3,649501001,سبد نظم دهنده طبقاتی پارمیس3-صورتی,12,محصول نهایی,کارتن,34.0,24.0,موجود,https://ashkanplastic.com/product/6495010/,,,,24.0,6,227.0,موجود,,فعال
6495010,سبد نظم دهنده طبقاتی پارمیس 3,649501002,سبد نظم دهنده طبقاتی پارمیس3-طوسی,12,محصول نهایی,کارتن,40.0,24.0,موجود,https://ashkanplastic.com/product/6495010/,,,,24.0,6,227.0,موجود,,فعال
6495010,سبد نظم دهنده طبقاتی پارمیس 3,649501007,سبد نظم دهنده طبقاتی پارمیس3-کرپ,12,محصول نهایی,کارتن,0.0,24.0,ناموجود,https://ashkanplastic.com/product/6495010/,,,,24.0,6,227.0,موجود,,فعال
6495010,سبد نظم دهنده طبقاتی پارمیس 3,649501017,سبد نظم دهنده طبقاتی پارمیس3-موکا,12,محصول نهایی,کارتن,76.0,24.0,موجود,https://ashkanplastic.com/product/6495010/,,,,24.0,6,227.0,موجود,,فعال
6495010,سبد نظم دهنده طبقاتی پارمیس 3,649501009,سبد نظم دهنده طبقاتی پارمیس3-وانیلی,12,محصول نهایی,کارتن,64.0,24.0,موجود,https://ashkanplastic.com/product/6495010/,,,,24.0,6,227.0,موجود,,فعال
2899012,ست 2 عددی ظروف کریستال دلسا باسبد,289901201,ست 2 عددی ظروف کریستال دلسا صورتی-با سبد,12,محصول نهایی,کارتن,249.0,8.0,موجود,https://ashkanplastic.com/product/2899012/,,,,8.0,5,863.0,موجود,,فعال
2899012,ست 2 عددی ظروف کریستال دلسا باسبد,289901202,ست 2 عددی ظروف کریستال دلسا طوسی-با سبد,12,محصول نهایی,کارتن,163.0,8.0,موجود,https://ashkanplastic.com/product/2899012/,,,,8.0,5,863.0,موجود,,فعال
2899012,ست 2 عددی ظروف کریستال دلسا باسبد,289901207,ست 2 عددی ظروف کریستال دلسا کرپ-با سبد,12,محصول نهایی,کارتن,158.0,8.0,موجود,https://ashkanplastic.com/product/2899012/,,,,8.0,5,863.0,موجود,,فعال
2899012,ست 2 عددی ظروف کریستال دلسا باسبد,289901217,ست 2 عددی ظروف کریستال دلسا موکا-با سبد,12,محصول نهایی,کارتن,143.0,8.0,موجود,https://ashkanplastic.com/product/2899012/,,,,8.0,5,863.0,موجود,,فعال
2899012,ست 2 عددی ظروف کریستال دلسا باسبد,289901209,ست 2 عددی ظروف کریستال دلسا وانیل-با سبد,12,محصول نهایی,کارتن,150.0,8.0,موجود,https://ashkanplastic.com/product/2899012/,,,,8.0,5,863.0,موجود,,فعال
2899010,ست ظروف کریستال دلسا 3 عددی,289901001,ست 3 عددی ظروف کریستال دلسا صورتی,12,محصول نهایی,کارتن,146.0,8.0,موجود,https://ashkanplastic.com/product/2899010/,,,,8.0,5,615.0,موجود,,فعال
2899010,ست ظروف کریستال دلسا 3 عددی,289901002,ست 3 عددی ظروف کریستال دلسا طوسی,12,محصول نهایی,کارتن,126.0,8.0,موجود,https://ashkanplastic.com/product/2899010/,,,,8.0,5,615.0,موجود,,فعال
2899010,ست ظروف کریستال دلسا 3 عددی,289901007,ست 3 عددی ظروف کریستال دلسا کرپ,12,محصول نهایی,کارتن,120.0,8.0,موجود,https://ashkanplastic.com/product/2899010/,,,,8.0,5,615.0,موجود,,فعال
2899010,ست ظروف کریستال دلسا 3 عددی,289901017,ست 3 عددی ظروف کریستال دلسا موکا,12,محصول نهایی,کارتن,155.0,8.0,موجود,https://ashkanplastic.com/product/2899010/,,,,8.0,5,615.0,موجود,,فعال
2899010,ست ظروف کریستال دلسا 3 عددی,289901009,ست 3 عددی ظروف کریستال دلسا وانیلی,12,محصول نهایی,کارتن,68.0,8.0,موجود,https://ashkanplastic.com/product/2899010/,,,,8.0,5,615.0,موجود,,فعال
2499140,ست جا ادویه چوبی گرد دلسا,249914008,ست جا ادویه چوبی گرد دلسا,نصیری نصیری,محصول نهایی,کارتن,43.0,18.0,موجود,https://ashkanplastic.com/product/2499140/,,,,18.0,1,43.0,موجود,,فعال
2499540,ست جا ادویه چوبی مربع دلسا,249954008,ست جا ادویه چوبی مربع دلسا,نصیری نصیری,محصول نهایی,کارتن,0.0,,ناموجود,https://ashkanplastic.com/product/2499540/,,,,,1,0.0,ناموجود,,فعال
2440010,ست جا ادویه دایانا,244001003,ست جا ادویه دایانا سفید,12,محصول نهایی,کارتن,0.0,18.0,ناموجود,https://ashkanplastic.com/product/2440010/,,,,18.0,4,274.0,موجود,,فعال
2440010,ست جا ادویه دایانا,244001010,ست جاادویه دایانا الوان,نصیری,محصول نهایی,کارتن,274.0,18.0,موجود,https://ashkanplastic.com/product/2440010/,,,,18.0,4,274.0,موجود,,فعال
2440010,ست جا ادویه دایانا,244001001,ست جاادویه دایانا صورتی,12,محصول نهایی,کارتن,0.0,18.0,ناموجود,https://ashkanplastic.com/product/2440010/,,,,18.0,4,274.0,موجود,,فعال
2440010,ست جا ادویه دایانا,244001002,ست جاادویه دایانا طوسی,اشکان-نصیری,محصول نهایی,کارتن,0.0,18.0,ناموجود,https://ashkanplastic.com/product/2440010/,,,,18.0,4,274.0,موجود,,فعال
2279010,سرویس پارچ و لیوان گلرو,227901002,سرویس پارچ و لیوان گلرو طوسی,12,محصول نهایی,بسته,0.0,24.0,ناموجود,https://ashkanplastic.com/product/2279010/,,,,24.0,1,0.0,ناموجود,,فعال
2439111,سرویس جا ادویه گرد اپل تاپ 3 عددی,243911110,سرویس جا ادویه گرد اپل تاپ 3 عددی-الوان,12,محصول نهایی,کارتن,1.0,48.0,موجود,https://ashkanplastic.com/product/2439111/,,,,48.0,1,1.0,موجود,,فعال
2439510,سرویس جا ادویه مربع اپل تاپ (3عددی),243951010,سرویس جا ادویه مربع اپل تاپ 3 عددی الوان,12,محصول نهایی,بسته,209.0,48.0,موجود,https://ashkanplastic.com/product/2439510/,,,,48.0,3,209.0,موجود,,فعال
